Family Product,Lighting,Nb Circuit,Length,Work Center,Lamp/Cartridge Qty,Option,ID,Task,Time (min),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,2,lcswf1,2,Plug 2 wires into 2 sockets,0.8,,fluorescent,0,0,0,,,,,,,,,,,,0,2.03,5.4,7.43,,,,,,,,,,,,14.86,2.24,8.22,10.14,,,,,20.6,2.45,11.04,12.15,25.64,,,,,,,,,,,,,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,2,lcswf1,2,Plug 2 wires into 2 sockets,1.2,,led,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,2.82,5.64,3.76,3.76,3.76,11.28,5.64,5.64,5.64,16.92,33.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,2,lcswf1,3,Cut & cap 2 yellow wires,0,,2A/B,0,1.88,3.15,,,,,,,,,,,,5.03,0,2.3,5.63,,,,,,,,,,,,7.93,0,4.48,7.9,,,,,12.38,0,4.9,5.4,10.3,,2.82,2.82,5.64,3.76,3.76,3.76,11.28,5.64,5.64,5.64,16.92,69.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,2,lcswf1,3,Cut & cap 2 yellow wires,0,,fluorescent,0,1.88,3.15,,,,,,,,,,,,5.03,0,2.3,5.63,,,,,,,,,,,,7.93,0,4.48,7.9,,,,,12.38,0,4.9,5.4,10.3,,,,,,,,,,,,,35.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,2,lcswf1,3,Cut & cap 2 yellow wires,0,,led,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,2.82,5.64,3.76,3.76,3.76,11.28,5.64,5.64,5.64,16.92,33.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,2,lcswf1,4,Plug 1 jumper wires,0.18,,B2LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,2,lcswf1,4,Plug 1 jumper wires,0.36,,1,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,2,lcswf1,4,Plug 1 jumper wires,0.54,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,2,lcswf1,5,Extend wires to reach socket,0,,2,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,2,lcswf1,5,Extend wires to reach socket,0,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
