 Family Product , Optic , Section , Work Center , Option , Length , ID , Task , Time (min) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAY8,VL,SRE,Brake,subopticlens13,4,2,cut overlay,0.125625,,,Double Saw,,,,,,,,,,,,,0.348243,0.3658725,0.4730985,1.187214,0.348243,0.3658725,0.4730985,1.187214,0.348243,0.3658725,0.4730985,1.187214,0.348243,0.3658725,0.4730985,1.187214,4.748856
RAY8,VL,SRE,Brake,subopticlens13,8,2,cut overlay,0.25125,,,B4LED,,,,,,,,,,,,,1.546666667,2.72,2.72,6.986666667,1.546666667,2.72,2.72,6.986666667,1.546666667,2.72,2.72,6.986666667,1.546666667,2.72,2.72,6.986666667,27.94666667
RAY8,VL,SRE,Brake,subopticlens13,12,2,cut overlay,0.376875,,,C,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
RAY8,VL,SRM,Brake,subopticlens13,4,2,cut overlay,0.125625,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
RAY8,VL,SRM,Brake,subopticlens13,8,2,cut overlay,0.25125,,,FL,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
RAY8,VL,SRM,Brake,subopticlens13,12,2,cut overlay,0.376875,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,4,1,bring 4 sheets on cut table& equalize,0.029166667,,,RG,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,4,2,stick maskingtape on side edge,0.038958333,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,4,3,"place sheet, cut 1st pce, Qc",0.010833333,,,SO,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,4,4,cut 11 times,0.022708333,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,4,5,make a stake & wrap together,0.023958333,,,B6LED,,,,,,,,,,,,,1.933333333,3.4,3.4,8.733333333,1.933333333,3.4,3.4,8.733333333,1.933333333,3.4,3.4,8.733333333,1.933333333,3.4,3.4,8.733333333,34.93333333
CUBIC,VL,Complete Section,Brake,subopticlens2,8,1,bring 4 sheets on cut table& equalize,0.058333333,,,FL,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,8,2,stick maskingtape on side edge,0.077916667,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,8,3,"place sheet, cut 1st pce, Qc",0.021666667,,,RG,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,8,4,cut 11 times,0.045416667,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,8,5,make a stake & wrap together,0.047916667,,,SO,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
